tag,git_commit,steps,n_simulations,seed,activation_check,activation_check_params,decay,decay_params,growth,growth_params,influence,influence_params,starting_values,starting_values_params
uni_bi_series_cos_00297,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00298,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00299,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00300,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00301,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00302,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00303,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00304,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00305,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00306,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00307,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00308,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00309,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00310,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00311,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00312,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00313,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00314,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00315,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00316,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00317,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00318,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00319,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 6), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00320,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00321,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00322,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00323,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00324,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00325,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00326,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00327,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00328,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00329,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00330,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00331,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00332,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00333,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00334,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00335,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00336,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00337,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00338,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00339,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00340,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00341,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00342,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00343,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00344,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00345,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00346,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00347,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00348,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00349,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00350,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00351,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00352,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00353,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00354,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00355,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00356,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00357,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00358,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00359,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00360,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00361,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (3, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
